date,BRVM-COMPOSITE,BRVM-FINANCES,CAC_40,S&P_500
2017-12-07,224.38,80.92,5383.85986328125,2636.97998046875
2017-12-08,223.62,80.97,5399.08984375,2651.5
2017-12-11,223.21,80.83,5386.830078125,2659.989990234375
2017-12-12,224.03,81.43,5427.18994140625,2664.110107421875
2017-12-13,224.14,81.26,5399.4501953125,2662.85009765625
2017-12-14,219.65,82.41,5357.14013671875,2652.010009765625
2017-12-15,224.0,83.29,5349.2998046875,2675.81005859375
2017-12-18,225.42,84.24,5420.580078125,2690.159912109375
2017-12-19,228.1,85.22,5382.91015625,2681.469970703125
2017-12-20,228.46,84.65,5352.77001953125,2679.25
2017-12-21,229.89,85.7,5385.97021484375,2684.570068359375
2017-12-22,232.85,84.99,5364.72021484375,2683.340087890625
2017-12-26,232.2,85.83,,2680.5
2017-12-27,233.4,86.01,5368.83984375,2682.6201171875
2017-12-28,237.12,86.14,5339.419921875,2687.5400390625
2017-12-29,243.06,87.56,5312.56005859375,2673.610107421875
2018-01-02,238.19,86.35,5288.60009765625,2695.81005859375
2018-01-03,236.54,85.8,5331.27978515625,2713.06005859375
2018-01-04,234.57,85.26,5413.68994140625,2723.989990234375
2018-01-05,233.77,85.37,5470.75,2743.14990234375
2018-01-08,231.11,84.69,5487.419921875,2747.7099609375
2018-01-09,230.2,83.63,5523.93994140625,2751.2900390625
2018-01-10,231.79,84.33,5504.68017578125,2748.22998046875
2018-01-11,231.25,83.71,5488.5498046875,2767.56005859375
2018-01-12,231.58,83.64,5517.06005859375,2786.239990234375
2018-01-15,231.1,83.46,5509.68994140625,
2018-01-16,230.7,83.29,5513.81982421875,2776.419921875
2018-01-17,233.09,83.98,5493.990234375,2802.56005859375
2018-01-18,231.25,82.93,5494.830078125,2798.030029296875
2018-01-19,231.5,83.77,5526.509765625,2810.300048828125
2018-01-22,230.45,82.84,5541.990234375,2832.969970703125
2018-01-23,229.61,82.78,5535.259765625,2839.1298828125
2018-01-24,229.74,82.91,5495.16015625,2837.5400390625
2018-01-25,229.41,83.54,5481.2099609375,2839.25
2018-01-26,229.27,82.45,5529.14990234375,2872.8701171875
2018-01-29,228.18,82.35,5521.58984375,2853.530029296875
2018-01-30,227.49,81.94,5473.77978515625,2822.429931640625
2018-01-31,227.21,82.2,5481.93017578125,2823.81005859375
2018-02-01,229.36,83.03,5454.5498046875,2821.97998046875
2018-02-02,228.84,83.17,5364.97998046875,2762.1298828125
2018-02-05,228.46,82.98,5285.830078125,2648.93994140625
2018-02-06,229.54,83.94,5161.81005859375,2695.139892578125
2018-02-07,230.69,83.97,5255.89990234375,2681.659912109375
2018-02-08,231.2,85.01,5151.68017578125,2581.0
2018-02-09,230.69,84.31,5079.2099609375,2619.550048828125
2018-02-12,230.19,84.18,5140.06005859375,2656.0
2018-02-13,229.2,83.68,5109.240234375,2662.93994140625
2018-02-14,231.61,84.25,5165.259765625,2698.6298828125
2018-02-15,231.01,84.37,5222.52001953125,2731.199951171875
2018-02-16,231.82,85.07,5281.580078125,2732.219970703125
2018-02-19,231.4,84.89,5256.18017578125,
2018-02-20,232.43,85.04,5289.85986328125,2716.260009765625
2018-02-21,233.14,85.37,5302.169921875,2701.330078125
2018-02-22,232.2,85.5,5309.22998046875,2703.9599609375
2018-02-23,232.45,86.05,5317.3701171875,2747.300048828125
2018-02-26,232.26,85.42,5344.259765625,2779.60009765625
2018-02-27,232.7,85.56,5343.93017578125,2744.280029296875
2018-02-28,234.17,86.23,5320.490234375,2713.830078125
2018-03-01,233.84,86.93,5262.56005859375,2677.669921875
2018-03-02,234.75,86.32,5136.580078125,2691.25
2018-03-05,235.56,86.82,5167.22998046875,2720.93994140625
2018-03-06,235.85,87.2,5170.22998046875,2728.1201171875
2018-03-07,236.36,86.83,5187.830078125,2726.800048828125
2018-03-08,234.0,85.34,5254.10009765625,2738.969970703125
2018-03-09,237.48,86.1,5274.39990234375,2786.570068359375
2018-03-12,237.52,86.35,5276.7099609375,2783.02001953125
2018-03-13,237.59,85.6,5242.7900390625,2765.31005859375
2018-03-14,242.02,87.82,5233.35986328125,2749.47998046875
2018-03-15,242.03,87.26,5267.259765625,2747.330078125
2018-03-16,240.95,86.26,5282.75,2752.010009765625
2018-03-19,240.03,85.24,5222.83984375,2712.919921875
2018-03-20,240.25,85.27,5252.43017578125,2716.93994140625
2018-03-21,241.53,85.26,5239.740234375,2711.929931640625
2018-03-22,240.91,85.03,5167.2099609375,2643.68994140625
2018-03-23,241.3,85.46,5095.22021484375,2588.260009765625
2018-03-26,243.37,86.88,5066.27978515625,2658.550048828125
2018-03-27,244.77,86.66,5115.740234375,2612.6201171875
2018-03-28,243.98,86.81,5130.43994140625,2605.0
2018-03-29,241.57,85.7,5167.2998046875,2640.8701171875
2018-03-30,242.54,86.32,,
2018-04-02,,,,2581.8798828125
2018-04-03,241.24,85.56,5152.1201171875,2614.449951171875
2018-04-04,242.79,85.6,5141.7998046875,2644.68994140625
2018-04-05,240.2,85.05,5276.669921875,2662.840087890625
2018-04-06,238.91,84.71,5258.240234375,2604.469970703125
2018-04-09,239.4,84.13,5263.39013671875,2613.159912109375
2018-04-10,238.82,84.33,5307.56005859375,2656.8701171875
2018-04-11,240.75,84.41,5277.93994140625,2642.18994140625
2018-04-12,239.1,84.04,5309.22021484375,2663.989990234375
2018-04-13,237.44,84.3,5315.02001953125,2656.300048828125
2018-04-16,235.99,83.4,5312.9599609375,2677.840087890625
2018-04-17,235.8,83.26,5353.5400390625,2706.389892578125
2018-04-18,235.16,83.08,5380.169921875,2708.639892578125
2018-04-19,233.59,82.42,5391.64013671875,2693.1298828125
2018-04-20,234.91,83.29,5412.830078125,2670.139892578125
2018-04-23,235.79,82.92,5438.5498046875,2670.2900390625
2018-04-24,235.69,83.4,5444.16015625,2634.56005859375
2018-04-25,237.54,84.6,5413.2998046875,2639.39990234375
2018-04-26,236.51,84.46,5453.580078125,2666.93994140625
2018-04-27,235.83,84.83,5483.18994140625,2669.909912109375
2018-04-30,238.86,86.56,5520.5,2648.050048828125
2018-05-01,,,,2654.800048828125
2018-05-02,236.97,86.76,5529.22021484375,2635.669921875
2018-05-03,235.85,86.07,5501.66015625,2629.72998046875
2018-05-04,234.49,84.45,5516.0498046875,2663.419921875
2018-05-07,233.6,84.57,5531.419921875,2672.6298828125
2018-05-08,232.15,83.54,5521.93017578125,2671.919921875
2018-05-09,230.62,82.5,5534.6298828125,2697.7900390625
2018-05-10,,,5545.9501953125,2723.070068359375
2018-05-11,228.7,81.45,5541.93994140625,2727.719970703125
2018-05-14,228.78,82.05,5540.68017578125,2730.1298828125
2018-05-15,228.42,81.29,5553.16015625,2711.449951171875
2018-05-16,227.02,80.92,5567.5400390625,2722.4599609375
2018-05-17,222.95,78.96,5621.919921875,2720.1298828125
2018-05-18,221.69,79.94,5614.509765625,2712.969970703125
2018-05-21,,,5637.509765625,2733.010009765625
2018-05-22,220.44,80.09,5640.10009765625,2724.43994140625
2018-05-23,219.05,80.06,5565.85009765625,2733.2900390625
2018-05-24,218.27,79.44,5548.4501953125,2727.760009765625
2018-05-25,219.58,80.45,5542.5498046875,2721.330078125
2018-05-28,217.93,79.05,5508.93017578125,
2018-05-29,217.73,79.07,5438.06005859375,2689.860107421875
2018-05-30,216.94,78.84,5427.35009765625,2724.010009765625
2018-05-31,218.39,79.64,5398.39990234375,2705.27001953125
2018-06-01,217.72,79.38,5465.52978515625,2734.6201171875
2018-06-04,216.91,79.08,5472.91015625,2746.8701171875
2018-06-05,217.9,79.49,5460.9501953125,2748.800048828125
2018-06-06,216.98,78.92,5457.56005859375,2772.35009765625
2018-06-07,216.95,78.55,5448.35986328125,2770.3701171875
2018-06-08,216.86,77.81,5450.22021484375,2779.030029296875
2018-06-11,,,5473.91015625,2782.0
2018-06-12,218.41,78.73,5453.3701171875,2786.85009765625
2018-06-13,219.04,78.85,5452.72998046875,2775.6298828125
2018-06-14,,,5528.4599609375,2782.489990234375
2018-06-15,219.24,79.65,5501.8798828125,2779.659912109375
2018-06-18,218.73,79.38,5450.47998046875,2773.75
2018-06-19,220.03,80.33,5390.6298828125,2762.590087890625
2018-06-20,220.16,79.65,5372.31005859375,2767.320068359375
2018-06-21,218.36,78.26,5316.009765625,2749.760009765625
2018-06-22,218.79,79.47,5387.3798828125,2754.8798828125
2018-06-25,217.56,78.92,5283.85986328125,2717.070068359375
2018-06-26,218.47,78.74,5281.2900390625,2723.06005859375
2018-06-27,218.93,79.03,5327.2001953125,2699.6298828125
2018-06-28,220.06,79.82,5275.64013671875,2716.31005859375
2018-06-29,221.35,80.46,5323.52978515625,2718.3701171875
2018-07-02,219.51,79.08,5276.759765625,2726.7099609375
2018-07-03,221.09,79.88,5316.77001953125,2713.219970703125
2018-07-04,220.46,79.57,5320.5,
2018-07-05,219.47,78.97,5366.31982421875,2736.610107421875
2018-07-06,218.8,78.59,5375.77001953125,2759.820068359375
2018-07-09,217.8,77.96,5398.10986328125,2784.169921875
2018-07-10,217.79,78.3,5434.35986328125,2793.840087890625
2018-07-11,217.08,78.52,5353.93017578125,2774.02001953125
2018-07-12,215.98,78.37,5405.89990234375,2798.2900390625
2018-07-13,216.02,78.29,5429.2001953125,2801.31005859375
2018-07-16,216.51,78.92,5409.43017578125,2798.429931640625
2018-07-17,216.26,79.19,5422.5400390625,2809.550048828125
2018-07-18,216.69,79.18,5447.43994140625,2815.6201171875
2018-07-19,215.41,79.07,5417.06982421875,2804.489990234375
2018-07-20,214.0,78.69,5398.31982421875,2801.830078125
2018-07-23,212.47,78.35,5378.25,2806.97998046875
2018-07-24,212.83,78.67,5434.18994140625,2820.39990234375
2018-07-25,212.5,78.48,5426.41015625,2846.070068359375
2018-07-26,212.71,78.98,5480.5498046875,2837.43994140625
2018-07-27,213.39,79.68,5511.759765625,2818.820068359375
2018-07-30,211.73,78.7,5491.22021484375,2802.60009765625
2018-07-31,212.51,78.99,5511.2998046875,2816.2900390625
2018-08-01,212.03,78.99,5498.3701171875,2813.360107421875
2018-08-02,211.21,78.22,5460.97998046875,2827.219970703125
2018-08-03,210.24,77.97,5478.97998046875,2840.35009765625
2018-08-06,,,5477.18017578125,2850.39990234375
2018-08-07,,,5521.31005859375,2858.449951171875
2018-08-08,210.32,77.2,5501.89990234375,2857.699951171875
2018-08-09,208.62,76.61,5502.25,2853.580078125
2018-08-10,208.45,76.99,5414.68017578125,2833.280029296875
2018-08-13,208.5,77.27,5412.31982421875,2821.929931640625
2018-08-14,209.0,77.37,5403.41015625,2839.9599609375
2018-08-15,,,5305.22021484375,2818.3701171875
2018-08-16,206.49,75.76,5349.02001953125,2840.68994140625
2018-08-17,206.45,76.1,5344.93017578125,2850.1298828125
2018-08-20,205.29,75.35,5379.64990234375,2857.050048828125
2018-08-21,,,5408.60009765625,2862.9599609375
2018-08-22,205.71,75.48,5420.60986328125,2861.820068359375
2018-08-23,205.79,75.66,5419.330078125,2856.97998046875
2018-08-24,205.56,75.59,5432.5,2874.68994140625
2018-08-27,205.98,75.88,5479.10009765625,2896.739990234375
2018-08-28,206.74,76.38,5484.990234375,2897.52001953125
2018-08-29,207.14,75.86,5501.330078125,2914.0400390625
2018-08-30,206.81,76.18,5478.06005859375,2901.1298828125
2018-08-31,206.68,75.57,5406.85009765625,2901.52001953125
2018-09-03,204.52,74.76,5413.7998046875,
2018-09-04,205.12,75.34,5342.7001953125,2896.719970703125
2018-09-05,203.58,74.74,5260.22021484375,2888.60009765625
2018-09-06,202.81,74.24,5243.83984375,2878.050048828125
2018-09-07,201.56,73.79,5252.22021484375,2871.679931640625
2018-09-10,200.61,73.15,5269.6298828125,2877.1298828125
2018-09-11,199.24,73.42,5283.7900390625,2887.889892578125
2018-09-12,198.72,73.09,5332.1298828125,2888.919921875
2018-09-13,196.8,72.59,5328.1201171875,2904.179931640625
2018-09-14,196.52,72.19,5352.56982421875,2904.97998046875
2018-09-17,194.05,71.31,5348.8701171875,2888.800048828125
2018-09-18,193.62,70.73,5363.7900390625,2904.31005859375
2018-09-19,194.31,71.59,5393.740234375,2907.949951171875
2018-09-20,193.81,71.08,5451.58984375,2930.75
2018-09-21,193.59,70.82,5494.169921875,2929.669921875
2018-09-24,192.46,69.86,5476.169921875,2919.3701171875
2018-09-25,192.48,70.02,5479.10009765625,2915.56005859375
2018-09-26,192.47,70.16,5512.72998046875,2905.969970703125
2018-09-27,192.19,69.34,5540.41015625,2914.0
2018-09-28,193.47,70.1,5493.490234375,2913.97998046875
2018-10-01,193.01,69.76,5506.81982421875,2924.590087890625
2018-10-02,191.31,69.19,5467.89013671875,2923.429931640625
2018-10-03,191.82,69.55,5491.39990234375,2925.510009765625
2018-10-04,190.69,68.39,5410.85009765625,2901.610107421875
2018-10-05,190.77,68.96,5359.35986328125,2885.570068359375
2018-10-08,188.28,67.91,5300.25,2884.429931640625
2018-10-09,189.32,68.29,5318.5498046875,2880.340087890625
2018-10-10,189.34,68.95,5206.22021484375,2785.679931640625
2018-10-11,187.97,68.11,5106.3701171875,2728.3701171875
2018-10-12,187.0,67.17,5095.97998046875,2767.1298828125
2018-10-15,186.8,67.11,5095.06982421875,2750.7900390625
2018-10-16,182.88,65.57,5173.0498046875,2809.919921875
2018-10-17,182.74,66.12,5144.9501953125,2809.2099609375
2018-10-18,181.77,65.44,5116.7900390625,2768.780029296875
2018-10-19,181.59,65.16,5084.66015625,2767.780029296875
2018-10-22,180.74,64.74,5053.31005859375,2755.8798828125
2018-10-23,179.16,64.81,4967.68994140625,2740.68994140625
2018-10-24,178.42,64.35,4953.08984375,2656.10009765625
2018-10-25,178.03,63.88,5032.2998046875,2705.570068359375
2018-10-26,177.08,63.75,4967.3701171875,2658.68994140625
2018-10-29,176.29,62.97,4989.35009765625,2641.25
2018-10-30,175.14,62.92,4978.52978515625,2682.6298828125
2018-10-31,177.5,63.38,5093.43994140625,2711.739990234375
2018-11-01,,,5085.77978515625,2740.3701171875
2018-11-02,176.59,62.49,5102.1298828125,2723.06005859375
2018-11-05,175.92,61.79,5101.39013671875,2738.31005859375
2018-11-06,176.06,62.0,5075.18994140625,2755.449951171875
2018-11-07,175.59,61.59,5137.93994140625,2813.889892578125
2018-11-08,174.51,61.42,5131.4501953125,2806.830078125
2018-11-09,175.27,61.51,5106.75,2781.010009765625
2018-11-12,173.89,61.33,5059.08984375,2726.219970703125
2018-11-13,172.94,60.05,5101.85009765625,2722.179931640625
2018-11-14,173.2,60.43,5068.85009765625,2701.580078125
2018-11-15,,,5033.6201171875,2730.199951171875
2018-11-16,172.34,60.54,5025.2001953125,2736.27001953125
2018-11-19,170.44,59.36,4985.4501953125,2690.72998046875
2018-11-20,,,4924.89013671875,2641.889892578125
2018-11-21,169.65,59.48,4975.5,2649.929931640625
2018-11-22,168.38,58.13,4938.14013671875,
2018-11-23,167.88,57.5,4946.9501953125,2632.56005859375
2018-11-26,165.15,57.47,4994.97998046875,2673.449951171875
2018-11-27,165.52,57.69,4983.14990234375,2682.169921875
2018-11-28,166.19,57.93,4983.240234375,2743.7900390625
2018-11-29,165.1,57.73,5006.25,2737.800048828125
2018-11-30,166.49,58.41,5003.919921875,2760.169921875
2018-12-03,165.04,57.76,5053.97998046875,2790.3701171875
2018-12-04,164.02,57.2,5012.66015625,2700.06005859375
2018-12-05,164.42,57.55,4944.3701171875,
2018-12-06,164.02,57.49,4780.4599609375,2695.949951171875
2018-12-07,166.95,59.47,4813.1298828125,2633.080078125
2018-12-10,167.72,60.22,4742.3798828125,2637.719970703125
2018-12-11,168.76,61.32,4806.2001953125,2636.780029296875
2018-12-12,170.89,63.78,4909.4501953125,2651.070068359375
2018-12-13,170.24,63.67,4896.919921875,2650.5400390625
2018-12-14,169.69,63.16,4853.7001953125,2599.949951171875
2018-12-17,168.98,62.95,4799.8701171875,2545.93994140625
2018-12-18,169.57,63.48,4754.080078125,2546.159912109375
2018-12-19,166.44,63.68,4777.4501953125,2506.9599609375
2018-12-20,164.14,63.42,4692.4599609375,2467.419921875
2018-12-21,167.61,64.04,4694.3798828125,2416.6201171875
2018-12-24,170.08,65.49,4626.39013671875,2351.10009765625
2018-12-26,173.35,66.36,,2467.699951171875
2018-12-27,176.35,67.44,4598.60986328125,2488.830078125
2018-12-28,177.12,68.12,4678.740234375,2485.739990234375
2018-12-31,172.24,67.36,4730.68994140625,2506.85009765625
2019-01-02,171.73,66.44,4689.39013671875,2510.030029296875
2019-01-03,173.98,66.09,4611.490234375,2447.889892578125
2019-01-04,174.45,66.13,4737.1201171875,2531.93994140625
2019-01-07,172.61,64.67,4719.169921875,2549.68994140625
2019-01-08,170.66,63.85,4773.27001953125,2574.409912109375
2019-01-09,169.72,63.37,4813.580078125,2584.9599609375
2019-01-10,169.71,63.1,4805.66015625,2596.639892578125
2019-01-11,169.35,62.4,4781.33984375,2596.260009765625
2019-01-14,167.73,60.73,4762.75,2582.610107421875
2019-01-15,166.15,60.41,4786.169921875,2610.300048828125
2019-01-16,166.46,60.34,4810.740234375,2616.10009765625
2019-01-17,165.52,59.6,4794.3701171875,2635.9599609375
2019-01-18,166.09,60.02,4875.93017578125,2670.7099609375
2019-01-21,165.79,59.87,4867.77978515625,
2019-01-22,165.62,60.19,4847.52978515625,2632.89990234375
2019-01-23,163.81,59.24,4840.3798828125,2638.699951171875
2019-01-24,164.38,60.1,4871.9599609375,2642.330078125
2019-01-25,165.14,60.04,4925.81982421875,2664.760009765625
2019-01-28,165.01,60.7,4888.580078125,2643.85009765625
2019-01-29,164.25,59.91,4928.18017578125,2640.0
2019-01-30,166.01,61.17,4974.759765625,2681.050048828125
2019-01-31,166.59,62.31,4992.72021484375,2704.10009765625
2019-02-01,165.42,62.21,5019.259765625,2706.530029296875
2019-02-04,165.13,62.17,5000.18994140625,2724.8701171875
2019-02-05,165.12,62.09,5083.33984375,2737.699951171875
2019-02-06,165.14,61.34,5079.0498046875,2731.610107421875
2019-02-07,168.07,61.16,4985.56005859375,2706.050048828125
2019-02-08,167.23,62.12,4961.64013671875,2707.8798828125
2019-02-11,167.43,62.17,5014.47021484375,2709.800048828125
2019-02-12,168.44,63.05,5056.35009765625,2744.72998046875
2019-02-13,167.92,62.31,5074.27001953125,2753.030029296875
2019-02-14,167.84,62.5,5062.52001953125,2745.72998046875
2019-02-15,167.64,62.34,5153.18994140625,2775.60009765625
2019-02-18,167.56,62.45,5168.5400390625,
2019-02-19,167.55,62.49,5160.52001953125,2779.760009765625
2019-02-20,167.82,62.77,5195.9501953125,2784.699951171875
2019-02-21,166.49,62.05,5196.10986328125,2774.8798828125
2019-02-22,167.92,62.56,5215.85009765625,2792.669921875
2019-02-25,169.08,63.03,5231.85009765625,2796.110107421875
2019-02-26,173.05,62.99,5238.72021484375,2793.89990234375
2019-02-27,174.22,62.64,5225.35009765625,2792.3798828125
2019-02-28,179.15,62.66,5240.52978515625,2784.489990234375
2019-03-01,178.72,63.17,5265.18994140625,2803.68994140625
2019-03-04,178.73,63.42,5286.56982421875,2792.81005859375
2019-03-05,176.9,61.86,5297.52001953125,2789.64990234375
2019-03-06,175.6,61.92,5288.81005859375,2771.449951171875
2019-03-07,174.95,61.51,5267.919921875,2748.929931640625
2019-03-08,174.88,61.39,5231.22021484375,2743.070068359375
2019-03-11,174.15,61.11,5265.9599609375,2783.300048828125
2019-03-12,172.82,59.64,5270.25,2791.52001953125
2019-03-13,172.88,60.0,5306.3798828125,2810.919921875
2019-03-14,174.62,61.27,5349.77978515625,2808.47998046875
2019-03-15,173.96,60.41,5405.31982421875,2822.47998046875
2019-03-18,174.44,60.98,5412.830078125,2832.93994140625
2019-03-19,174.64,60.75,5425.89990234375,2832.570068359375
2019-03-20,177.15,61.62,5382.66015625,2824.22998046875
2019-03-21,177.28,61.04,5378.85009765625,2854.8798828125
2019-03-22,177.81,61.85,5269.919921875,2800.7099609375
2019-03-25,177.17,61.81,5260.64013671875,2798.360107421875
2019-03-26,176.99,62.1,5307.3798828125,2818.4599609375
2019-03-27,175.86,60.7,5301.240234375,2805.3701171875
2019-03-28,175.45,60.9,5296.5400390625,2815.43994140625
2019-03-29,174.5,59.95,5350.52978515625,2834.39990234375
2019-04-01,172.57,,5405.52978515625,2867.18994140625
2019-04-02,172.44,,5423.47021484375,2867.239990234375
2019-04-03,172.13,,5468.91015625,2873.39990234375
2019-04-04,173.79,,5463.7998046875,2879.389892578125
2019-04-05,174.7,,5476.2001953125,2892.739990234375
2019-04-08,175.16,,5471.77978515625,2895.77001953125
2019-04-09,176.01,,5436.419921875,2878.199951171875
2019-04-10,175.43,,5449.8798828125,2888.2099609375
2019-04-11,174.73,,5485.72021484375,2888.320068359375
2019-04-12,174.28,,5502.7001953125,2907.409912109375
2019-04-15,173.1,,5508.72998046875,2905.580078125
2019-04-16,173.75,,5528.669921875,2907.06005859375
2019-04-17,175.25,,5563.08984375,2900.449951171875
2019-04-18,174.35,,5580.3798828125,2905.030029296875
2019-04-19,173.73,,,
2019-04-22,,,,2907.969970703125
2019-04-23,175.74,,5591.68994140625,2933.679931640625
2019-04-24,175.91,,5576.06005859375,2927.25
2019-04-25,175.55,,5557.669921875,2926.169921875
2019-04-26,176.31,,5569.35986328125,2939.8798828125
2019-04-29,174.49,,5580.97998046875,2943.030029296875
2019-04-30,176.85,,5586.41015625,2945.830078125
2019-05-01,,,,2923.72998046875
2019-05-02,176.87,,5538.85986328125,2917.52001953125
2019-05-03,176.21,,5548.83984375,2945.639892578125
2019-05-06,174.44,,5483.52001953125,2932.469970703125
2019-05-07,176.23,,5395.75,2884.050048828125
2019-05-08,175.77,,5417.58984375,2879.419921875
2019-05-09,175.32,,5313.16015625,2870.719970703125
2019-05-10,170.41,,5327.43994140625,2881.39990234375
2019-05-13,168.01,,5262.56982421875,2811.8701171875
2019-05-14,167.85,,5341.35009765625,2834.409912109375
2019-05-15,167.43,,5374.259765625,2850.9599609375
2019-05-16,167.48,,5448.10986328125,2876.320068359375
2019-05-17,166.61,,5438.22998046875,2859.530029296875
2019-05-20,165.19,,5358.58984375,2840.22998046875
2019-05-21,165.72,,5385.4599609375,2864.360107421875
2019-05-22,164.57,,5378.97998046875,2856.27001953125
2019-05-23,163.92,,5281.3701171875,2822.239990234375
2019-05-24,163.89,59.15,5316.509765625,2826.06005859375
2019-05-27,164.01,59.35,5336.18994140625,
2019-05-28,163.75,59.19,5312.68994140625,2802.389892578125
2019-05-29,162.74,59.11,5222.1201171875,2783.02001953125
2019-05-30,,,5248.91015625,2788.860107421875
2019-05-31,162.88,59.24,5207.6298828125,2752.06005859375
2019-06-03,161.1,58.45,5241.4599609375,2744.449951171875
2019-06-04,,,5268.259765625,2803.27001953125
2019-06-05,160.93,58.49,5292.0,2826.14990234375
2019-06-06,160.44,58.2,5278.43017578125,2843.489990234375
2019-06-07,161.47,58.94,5364.0498046875,2873.340087890625
2019-06-10,,,5382.5,2886.72998046875
2019-06-11,160.86,58.25,5408.4501953125,2885.719970703125
2019-06-12,161.1,58.6,5374.919921875,2879.840087890625
2019-06-13,160.27,58.55,5375.6298828125,2891.639892578125
2019-06-14,160.38,58.91,5367.6201171875,2886.97998046875
2019-06-17,159.04,58.26,5390.9501953125,2889.669921875
2019-06-18,159.27,58.25,5509.72998046875,2917.75
2019-06-19,158.86,58.05,5518.4501953125,2926.4599609375
2019-06-20,158.61,58.19,5535.56982421875,2954.179931640625
2019-06-21,158.81,58.34,5528.330078125,2950.4599609375
2019-06-24,157.73,58.64,5521.7099609375,2945.35009765625
2019-06-25,156.35,57.51,5514.56982421875,2917.3798828125
2019-06-26,157.73,58.8,5500.72021484375,2913.780029296875
2019-06-27,158.26,58.55,5493.60986328125,2924.919921875
2019-06-28,157.79,58.68,5538.97021484375,2941.760009765625
2019-07-01,157.98,58.85,5567.91015625,2964.330078125
2019-07-02,157.63,58.94,5576.81982421875,2973.010009765625
2019-07-03,156.89,58.32,5618.81005859375,2995.820068359375
2019-07-04,157.0,58.18,5620.72998046875,
2019-07-05,156.79,58.29,5593.72021484375,2990.409912109375
2019-07-08,156.35,58.22,5589.18994140625,2975.949951171875
2019-07-09,156.38,58.11,5572.10009765625,2979.6298828125
2019-07-10,156.14,58.1,5567.58984375,2993.070068359375
2019-07-11,155.91,57.98,5551.9501953125,2999.909912109375
2019-07-12,155.93,57.96,5572.85986328125,3013.77001953125
2019-07-15,155.52,57.75,5578.2099609375,3014.300048828125
2019-07-16,155.18,57.64,5614.3798828125,3004.0400390625
2019-07-17,154.5,57.03,5571.7099609375,2984.419921875
2019-07-18,155.09,57.64,5550.5498046875,2995.110107421875
2019-07-19,157.08,58.57,5552.33984375,2976.610107421875
2019-07-22,156.24,58.03,5567.02001953125,2985.030029296875
2019-07-23,155.14,57.31,5618.16015625,3005.469970703125
2019-07-24,155.47,57.37,5605.8701171875,3019.56005859375
2019-07-25,155.99,57.56,5578.0498046875,3003.669921875
2019-07-26,155.68,57.28,5610.0498046875,3025.860107421875
2019-07-29,155.55,57.18,5601.10009765625,3020.969970703125
2019-07-30,156.25,57.31,5511.06982421875,3013.179931640625
2019-07-31,157.3,57.66,5518.89990234375,2980.3798828125
2019-08-01,157.15,57.13,5557.41015625,2953.56005859375
2019-08-02,156.49,56.56,5359.0,2932.050048828125
2019-08-05,156.36,56.43,5241.5498046875,2844.739990234375
2019-08-06,156.5,56.36,5234.64990234375,2881.77001953125
2019-08-07,,,5266.509765625,2883.97998046875
2019-08-08,156.16,56.26,5387.9599609375,2938.090087890625
2019-08-09,157.17,57.16,5327.919921875,2918.64990234375
2019-08-12,,,5310.31005859375,2882.699951171875
2019-08-13,156.23,56.42,5363.06982421875,2926.320068359375
2019-08-14,155.8,56.17,5251.2998046875,2840.60009765625
2019-08-15,,,5236.93017578125,2847.60009765625
2019-08-16,155.26,55.84,5300.7900390625,2888.679931640625
2019-08-19,155.21,55.88,5371.56005859375,2923.64990234375
2019-08-20,153.95,55.87,5344.64013671875,2900.510009765625
2019-08-21,153.68,55.55,5435.47998046875,2924.429931640625
2019-08-22,154.04,55.82,5388.25,2922.949951171875
2019-08-23,153.97,55.72,5326.8701171875,2847.110107421875
2019-08-26,153.91,55.87,5351.02001953125,2878.3798828125
2019-08-27,153.73,56.15,5387.08984375,2869.159912109375
2019-08-28,153.63,55.69,5368.7998046875,2887.93994140625
2019-08-29,153.54,56.0,5449.97021484375,2924.580078125
2019-08-30,153.11,56.06,5480.47998046875,2926.4599609375
2019-09-02,150.52,55.08,5493.0400390625,
2019-09-03,151.26,55.65,5466.06982421875,2906.27001953125
2019-09-04,151.13,55.62,5532.06982421875,2937.780029296875
2019-09-05,151.92,56.36,5593.3701171875,2976.0
2019-09-06,151.15,55.94,5603.990234375,2978.7099609375
2019-09-09,150.44,55.53,5588.9501953125,2978.429931640625
2019-09-10,149.61,55.27,5593.2099609375,2979.389892578125
2019-09-11,148.94,55.37,5618.06005859375,3000.929931640625
2019-09-12,148.48,55.05,5642.85986328125,3009.570068359375
2019-09-13,148.85,55.56,5655.4599609375,3007.389892578125
2019-09-16,148.86,56.0,5602.22998046875,2997.9599609375
2019-09-17,147.86,55.66,5615.509765625,3005.699951171875
2019-09-18,146.55,54.92,5620.64990234375,3006.72998046875
2019-09-19,145.89,54.73,5659.080078125,3006.7900390625
2019-09-20,146.32,55.54,5690.77978515625,2992.070068359375
2019-09-23,145.18,55.24,5630.759765625,2991.780029296875
2019-09-24,144.02,54.51,5628.330078125,2966.60009765625
2019-09-25,143.83,54.76,5583.7998046875,2984.8701171875
2019-09-26,142.0,53.82,5620.56982421875,2977.6201171875
2019-09-27,142.84,54.38,5640.580078125,2961.7900390625
2019-09-30,142.4,54.44,5677.7900390625,2976.739990234375
2019-10-01,141.91,54.04,5597.6298828125,2940.25
2019-10-02,141.16,53.81,5422.77001953125,2887.610107421875
