date,r_log_s,VaRGARCH_N,VaRGARCH_S,VaReGARCH_N,VaReGARCH_S,VaRaGARCH_N,VaRaGARCH_S
2021-12-23,0.62044126852516,2.211259428717145,2.687102707042657,2.425155040041766,3.026317334259554,2.3956987693593494,2.3956987693593494
2021-12-27,1.37440515736058,2.05468252314922,2.514192770868781,2.271300097785635,2.858583158309861,2.231045816979395,2.231045816979395
2021-12-28,-0.10106653988872999,1.8320197949913266,2.263699865836709,2.017852556226042,2.5646429306598604,2.0432355418791492,2.0432355418791492
2021-12-29,0.14009134018576,1.9203863103115772,2.3488393183547904,2.117387198352112,2.6681503133586553,2.0901220456538834,2.0901220456538834
2021-12-30,-0.29942338419043,1.6811101636034935,2.083835986457094,1.8088410543918136,2.310589439818497,1.9117792367786262,1.9117792367786262
2021-12-31,-0.26296343734744,1.4774032351946842,1.848599460529296,1.5083228668550206,1.9444786721004754,1.7567360731167754,1.7567360731167754
2022-01-03,0.63538241703883,1.355937285411652,1.7021871678039657,1.4139504437764008,1.8151764808749833,1.627291219113142,1.627291219113142
2022-01-04,-0.06298202522032,1.254315741801646,1.576095381358944,1.3280563457612182,1.6970089416495213,1.5161711717746935,1.5161711717746935
2022-01-05,-1.9583264304501,1.2186854715873454,1.5124097983735196,1.31351724988526,1.657502725438397,1.4345930915095795,1.4345930915095795
2022-01-06,-0.09642337401809,1.1164029792880703,1.3849322560217299,1.1788553341165784,1.4870755514631504,1.3477290923115448,1.3477290923115448
2022-01-07,-0.40584410823364997,1.985412223470121,2.4044508165497476,1.9862563838259382,2.402530360571922,2.6060275670965636,2.6060275670965636
2022-01-10,-0.14420705375388002,1.7388609428727226,2.1318086315820985,1.7093942355009604,2.09703946003363,2.3696533079349535,2.3696533079349535
2022-01-11,0.91182864523993,1.58731337610515,1.9619406725908919,1.6060245100157748,1.9806119629245484,2.1717335909821367,2.1717335909821367
2022-01-12,0.28137920146670004,1.4256685866154077,1.7748631216412396,1.4364391373885639,1.7853143783057643,1.9926707173496414,1.9926707173496414
2022-01-13,-1.4346029234400501,1.438644103806744,1.7661873805829054,1.502608949084376,1.8467972486464987,1.8794431260945632,1.8794431260945632
2022-01-14,0.08196442695905,1.301464637853831,1.5989318375038828,1.332455149114399,1.6363633973883758,1.7314880915816928,1.7314880915816928
2022-01-18,-1.85591053980085,1.6975798666395163,2.060856428654165,1.7370182106346934,2.1078541232509753,2.0971421655294904,2.0971421655294904
2022-01-19,-0.97367909414601,1.506995584322549,1.8445316864143255,1.4748836388727828,1.8069087744432482,1.932619796938251,1.932619796938251
2022-01-20,-1.10987423043307,2.05291069833227,2.489293059151374,2.0265848965562743,2.4609495504634826,2.5498759857077085,2.5498759857077085
2022-01-21,-1.90959953246354,1.9911329676646958,2.43481312282528,2.04771950393017,2.5065491690482853,2.410132102010228,2.410132102010228
2022-01-24,0.27679047582695,1.994218190515198,2.443583586449074,2.1132430222351393,2.589626626602769,2.3313308404824493,2.3313308404824493
2022-01-25,-1.2246590556866201,2.3703530895942837,2.887879757125058,2.4762374063211574,3.0317075748732742,2.761432701708328,2.761432701708328
2022-01-26,-0.14977569258856,2.0678389680464164,2.5512371283008375,2.087702675326539,2.588043751935153,2.5215897772777107,2.5215897772777107
2022-01-27,-0.53986351999709,2.0957726361448694,2.5921554722640803,2.1858519245588512,2.713506307976927,2.478992927089236,2.478992927089236
2022-01-28,2.40559679147366,1.851894280047594,2.3164279348894494,1.898323101554224,2.383042803362647,2.2739860308637265,2.2739860308637265
2022-01-31,1.87098262229844,1.710611542507718,2.1444798550469413,1.7971290317413173,2.2546719524539505,2.1039621821103665,2.1039621821103665
2022-02-01,0.6839560348317,2.3753404074578635,2.871493199962025,2.3880975746331643,2.924329153447965,2.9088528429623324,2.9088528429623324
2022-02-02,0.93784004483244,2.5060243394789623,3.0272062544882354,2.5678481385653997,3.152613861006301,2.9393677185546054,2.9393677185546054
2022-02-03,-2.46934717201206,2.237428947892258,2.727140126246377,2.2906518851320454,2.8391741549087155,2.6998512141758337,2.6998512141758337
2022-02-04,0.51436784398636,2.071110224113305,2.529759364823495,2.1614783782421263,2.683408269078514,2.4948417663433955,2.4948417663433955
2022-02-07,-0.37085809278284,2.7265596273963375,3.3173693451194355,2.7501095781331735,3.397382555357882,3.3399107421062886,3.3399107421062886
2022-02-08,0.8366113466634301,2.3992654477946918,2.9501254395854266,2.378211444966976,2.971239306000991,3.0610105028504235,3.0610105028504235
2022-02-09,1.4412842079264698,2.1327641833716378,2.643890705630227,2.116296406185195,2.6619283452790996,2.798976727019413,2.798976727019413
2022-02-10,-1.8281824485056002,1.9642065649571716,2.4385431522213903,1.9962375911891892,2.507593252548045,2.579709191278364,2.579709191278364
2022-02-11,-1.91516826380865,2.0304443959302247,2.494414634913481,2.1185764702869707,2.6381487293372103,2.5061356476671897,2.5061356476671897
2022-02-14,-0.38479907556283,2.345062865197649,2.865361322363485,2.443434831276949,3.0252513538908756,2.779055413271154,2.779055413271154
2022-02-15,1.56437176460641,2.5959874160110443,3.173243666339947,2.709213147219706,3.359491897969422,3.0010330233135405,3.0010330233135405
2022-02-16,0.08808197202838,2.2967596938364374,2.8394540329245905,2.371639099965278,2.9770257308739785,2.7517791082140315,2.7517791082140315
2022-02-17,-2.1400504136936602,2.3236194207180865,2.8591218618595655,2.443739032625072,3.0613531300547994,2.684073020153797,2.684073020153797
2022-02-18,-0.71919616638663,2.0373999978055632,2.535504942712848,2.0280504680989946,2.5752925564845475,2.4693388323180456,2.4693388323180456
2022-02-22,-1.0194735435016,2.516538384925191,3.10349062983024,2.51582836265463,3.1565606660426426,3.0280239785709573,3.0280239785709573
2022-02-23,-1.85837357487884,2.291951979515644,2.84907066911215,2.333356393051266,2.944641403974056,2.7923994169064597,2.7923994169064597
2022-02-24,1.4846105252724,2.193353590105815,2.740488006327745,2.295852009381216,2.906088184059008,2.6285311496507457,2.6285311496507457
2022-02-25,2.21260805512657,2.465367101515283,3.0493613352714153,2.5801053260994715,3.237206612456043,2.87132059756886,2.87132059756886
2022-02-28,-0.24455914631261,2.419789052736633,2.980002290512472,2.5689521376855766,3.218619142324998,2.7510953007230534,2.7510953007230534
2022-03-01,-1.5594467786613,2.6983400679066247,3.2835519228203425,2.8301164853342318,3.5236644335327925,3.043373830789138,3.043373830789138
2022-03-02,1.84710467806521,2.3704159465087757,2.9257774368260008,2.424216546066946,3.067966008944645,2.7947473472624744,2.7947473472624744
2022-03-03,-0.52685207442456,2.451473037220153,3.0206749785885063,2.557704801560778,3.21973439004439,2.8096968619249534,2.8096968619249534
2022-03-04,-0.79656845430019,2.551563015963964,3.1198063051697003,2.6831493746805997,3.3621738584371625,2.8602514865901987,2.8602514865901987
2022-03-07,-2.9962586814416396,2.2834947442413456,2.8161419636260696,2.399337121958676,3.030471677917341,2.6236317981552606,2.6236317981552606
2022-03-08,-0.7260043975698,2.121647941872498,2.625956522107227,2.2692232953519382,2.8655783760389753,2.4396400211001588,2.4396400211001588
2022-03-09,2.53735981221411,3.0720889072495132,3.7160006205281637,3.0547001035838917,3.7679473952059395,3.8025182179059343,3.8025182179059343
2022-03-10,-0.43010499202472,2.7465761770567383,3.369169646025697,2.7420807247683143,3.4366870947749075,3.486308901684094,3.486308901684094
2022-03-11,-1.30462789332381,3.080535229367699,3.7231331510424366,3.081141519031611,3.8168200291116516,3.6995807820703486,3.6995807820703486
2022-03-14,-0.74486750955333,2.70855429517214,3.308667657679604,2.6683660823392787,3.3458280148538946,3.363431883220878,3.363431883220878
2022-03-15,2.1182629724144904,2.6098549977215315,3.204324195477228,2.6470702239642203,3.324802708666221,3.1834462474278173,3.1834462474278173
2022-03-16,2.21369216483934,2.373831119143574,2.944914916191364,2.4421760983356,3.092422435943505,2.9339432872393294,2.9339432872393294
2022-03-17,1.22722050687002,2.6248889264762645,3.200817494586118,2.7039023688389787,3.3792958268654116,3.1045807534245493,3.1045807534245493
2022-03-18,1.15948144118881,2.8409143990816186,3.4375277608240125,2.9281434293009045,3.6432997932798807,3.279222301009144,3.279222301009144
2022-03-21,-0.04347548543014,2.630911600532882,3.1976318218504494,2.7404020756789063,3.4268858008073835,3.0458422415745643,3.0458422415745643
2022-03-22,1.12406995540742,2.4447778484437146,2.987521434927654,2.5777053146061943,3.240949188640453,2.830390677624184,2.830390677624184
2022-03-23,-1.2348630252495199,2.145462567704307,2.651715490255599,2.1757113302223248,2.770499103157156,2.5944589439842094,2.5944589439842094
2022-03-24,1.4242012281618,2.0534802737194067,2.534058235428177,2.139859260660624,2.7097604114446003,2.446322105452542,2.446322105452542
2022-03-25,0.50533807042376,2.09225882720794,2.581241131872208,2.2294044842884655,2.808360167265392,2.43451393276424,2.43451393276424
2022-03-28,0.7119551020042499,2.117359361683534,2.5868328293534204,2.284501779065458,2.853611178065693,2.4035560507318183,2.4035560507318183
2022-03-29,1.2182044101390999,1.8930707809003318,2.326304406927561,2.0247057202728573,2.5388963633435386,2.199324607783682,2.199324607783682
2022-03-30,-0.63135889990887,1.7414081275785045,2.1377450484327913,1.8832732419773954,2.3537372795674756,2.0301755438185625,2.0301755438185625
2022-03-31,-1.57763352268817,1.7834971264522521,2.1606230054039632,1.9530661044905693,2.4107086014854393,2.0203658387681545,2.0203658387681545
2022-04-01,0.3404420961463,1.6844341559543377,2.051297112576532,1.8759489686398698,2.3193528044458214,1.90195096631096,1.90195096631096
2022-04-04,0.80583825321336,2.0011838084211537,2.4163689148420673,2.169076267175209,2.6543223076150824,2.2952497304417134,2.2952497304417134
2022-04-05,-1.26311590740053,1.776669147497709,2.16161651835588,1.8817517409684552,2.317938977974014,2.0991209288374497,2.0991209288374497
2022-04-06,-0.9764433912479701,1.6737387786972833,2.034441015915834,1.806744468184433,2.2206785885020373,1.9619252692778193,1.9619252692778193
2022-04-07,0.42443655520372,1.8367329360101268,2.2251740952759103,1.9933567227499256,2.43604327067848,2.1076889302895117,2.1076889302895117
2022-04-08,-0.26545466755523,1.8344453409928472,2.2236231283902432,2.0257417480371163,2.472536481062043,2.073805268944921,2.073805268944921
2022-04-11,-1.70213345846961,1.6474464322761826,2.0088036258841786,1.7962546291164818,2.2054188324165054,1.9031532131542217,1.9031532131542217
2022-04-12,-0.34233005304522,1.4986264467781591,1.8419639125392808,1.635935669120058,2.0224049605847667,1.761517600736179,1.761517600736179
2022-04-13,1.11126032689019,1.952553495200806,2.3543873815401737,2.0486734230789385,2.4849053224432267,2.319167755178031,2.319167755178031
2022-04-14,-1.2218480383508101,1.7634302779128446,2.146499941546239,1.8582010375903952,2.274057761956989,2.137197013485811,2.137197013485811
2022-04-18,-0.02048892724065,1.7594102565323804,2.124116688513143,1.8945909081923304,2.3038746020029115,2.0637609835402917,2.0637609835402917
2022-04-19,1.5930044749386598,1.8757562078515593,2.266091376747477,2.040773951293962,2.4794774925480447,2.153116269715642,2.153116269715642
2022-04-20,-0.06186664061825,1.6657171868048584,2.02621323892604,1.7516793612540855,2.1471512570235767,1.9726952402243882,1.9726952402243882
2022-04-21,-1.4862855551311,1.896392039085692,2.2714407328864206,1.9974435121337797,2.4214075063712466,2.1815649678571973,2.1815649678571973
2022-04-22,-2.81320763773669,1.6850604508899267,2.0342032880037277,1.7308176393791888,2.116031858738123,1.9980275933168403,1.9980275933168403
2022-04-25,0.56817651441118,1.9519835280313644,2.349036005136134,2.026217784044189,2.457875312131633,2.276721195617496,2.276721195617496
2022-04-26,-2.85500089285977,2.8892915409353477,3.4423788316636528,2.824349697702047,3.3915717599011383,3.5482656248430775,3.5482656248430775
2022-04-27,0.20958490249645,2.5403738299121197,3.0695940122900307,2.4541464607483006,2.9954769270592827,3.229019722425504,3.229019722425504
2022-04-28,2.44456553408321,3.2396538865721425,3.8900140315783913,3.115792025604742,3.7835787681095563,3.988668802104034,3.988668802104034
2022-04-29,-3.69591597846941,2.815137351333347,3.4249516646199463,2.5720581842730614,3.175761738559067,3.6103651209341443,3.6103651209341443
2022-05-02,0.56591992938186,3.087309721737402,3.729078656717846,2.9288935192982164,3.5973884415750073,3.7689080089957097,3.7689080089957097
2022-05-03,0.48254650753595,4.061275194855701,4.886622859367334,3.807042724830183,4.666871580172194,4.969051794202853,4.969051794202853
2022-05-04,2.94252215573258,3.5318942642110382,4.304076846777909,3.1990267447879104,3.9953687971084832,4.494666033271224,4.494666033271224
2022-05-05,-3.6300677564099,3.0792218944925116,3.799641974555877,2.7158721671534365,3.440156991635721,4.066358249443185,4.066358249443185
2022-05-06,-0.56903844139527,3.522092544922593,4.287480142225901,3.242428492432509,4.046543703263556,4.381193127637673,4.381193127637673
2022-05-09,-3.2561519539604102,4.283305142782563,5.181131904067569,3.98600584187142,4.942650067081647,5.200832698502099,5.200832698502099
2022-05-10,0.24548817604092,3.739428740140512,4.587982514234635,3.3958737147801465,4.299152566127885,4.7129611380410195,4.7129611380410195
2022-05-11,-1.66002320956977,4.218615520694606,5.145319243266658,3.9279424535920793,4.936524236984381,5.123299412401984,5.123299412401984
2022-05-12,-0.12968049941124,3.647745325650761,4.5213681733120445,3.194195495200643,4.106455356961246,4.647073968104431,4.647073968104431
2022-05-13,2.35892679568694,3.4618620848759853,4.31457836368335,3.167908085917498,4.074062460545593,4.358085206146474,4.358085206146474
2022-05-16,-0.39542085177224007,3.007637038817699,3.7966005470926807,2.647963470993697,3.4551357565430516,3.948367793490224,3.948367793490224
2022-05-17,1.9968919581462599,3.1883378875855146,3.9552628503505733,2.960081384503776,3.7771844020032903,3.9634859217867584,3.9634859217867584
2022-05-18,-4.12338092912488,2.795341973018292,3.5098141642287874,2.5712075892878894,3.317051926622097,3.59546267753396,3.59546267753396
2022-05-19,-0.58508647773478,2.8790248038846604,3.5741248585060137,2.7648939456265227,3.5158761354440653,3.550022231682456,3.550022231682456
2022-05-20,0.01461310919903,4.22066513601315,5.067036908190533,3.9290621631805713,4.847708628889936,5.238182431171353,5.238182431171353
2022-05-23,1.8384995412060698,3.7004929807213696,4.524945303209,3.3722183726468047,4.261210003166589,4.756344200218784,4.756344200218784
2022-05-24,-0.8153950903557999,3.221136452890652,4.009236160201765,2.7753020598902816,3.5828225357226,4.321868319601571,4.321868319601571
2022-05-25,0.94063856489315,3.1327797835342817,3.8919947770476684,2.8523292096308244,3.650374402408084,4.090801520897113,4.090801520897113
2022-05-26,1.96881660077208,2.825723621895481,3.5512154908933744,2.6312642048893986,3.3851093110114814,3.7381201090712604,3.7381201090712604
2022-05-27,2.4441130195822,2.562596552726798,3.2418796032356263,2.4323940809722537,3.1363212163525582,3.4257535028802586,3.4257535028802586
2022-05-31,-0.62941351936669,2.6961138880007307,3.3534777238920768,2.651729567779388,3.3628891835193606,3.4208571203420193,3.4208571203420193
2022-06-01,-0.75109050411554,3.0116452447648774,3.6743033951392996,2.9954997568187784,3.7456561729713562,3.651503588834072,3.651503588834072
2022-06-02,1.82632254155451,2.6901804252732324,3.329175825095154,2.6805780070613863,3.392490463837117,3.3342324714982743,3.3342324714982743
2022-06-03,-1.6482405609817001,2.447440945431656,3.0553515529763673,2.4799169090813646,3.1559684372831636,3.0643397195924895,3.0643397195924895
2022-06-06,0.3132489407036,2.55116995167045,3.1466377885218355,2.630363257019365,3.3141260053078456,3.0806593574861045,3.0806593574861045
2022-06-07,0.9478331531719799,2.6295394798339493,3.2331311453096694,2.753701000967525,3.45319045744713,3.1087193164584193,3.1087193164584193
2022-06-08,-1.08526230401553,2.3103461671837033,2.873760510477736,2.335038850471131,2.9613398635299886,2.8273390899876,2.8273390899876
2022-06-09,-2.40864576651555,2.1414905783436056,2.6667851497811115,2.2098938850222143,2.7955805010706323,2.6197795656366774,2.6197795656366774
2022-06-10,-2.95424148114094,2.107658659338076,2.6240947919035835,2.2356380523261614,2.8163470701952864,2.534152102398307,2.534152102398307
2022-06-13,-3.95399319900399,2.7246335599737526,3.299420587308817,2.781152840244631,3.4236156128881405,3.2625908545233515,3.2625908545233515
2022-06-14,-0.37808180394896,3.4061779566052,4.072225535070843,3.38101477255314,4.148183155726219,4.06897945846426,4.06897945846426
2022-06-15,1.4487058836534399,4.428515725266372,5.21287176942231,4.246601847140956,5.175530481048074,5.290045834984235,5.290045834984235
2022-06-16,-3.3052207113840595,3.8509795597373087,4.619134275857656,3.545737297659754,4.432394492213929,4.78537107735408,4.78537107735408
2022-06-17,0.21984473410133,3.517468521677988,4.258683413711677,3.2933017969949203,4.1530651594460535,4.395384741520712,4.395384741520712
2022-06-21,2.41824749606719,4.118434963809993,4.918100017176345,3.9000308060173325,4.8573233260698485,4.9897176425329155,4.9897176425329155
2022-06-22,-0.13024200953574,3.569856779732292,4.343448410257691,3.1756105139433317,4.046278812011108,4.510567158635679,4.510567158635679
2022-06-23,0.94870724855565,3.6233249170085755,4.380591859157852,3.3659458121048913,4.2518838331387565,4.43668947457568,4.43668947457568
2022-06-24,3.0105539729901003,3.1525483988131118,3.8770241871125335,2.809526801579105,3.6159398391234054,4.009285335825662,4.009285335825662
2022-06-27,-0.29774998903406,2.8287833870377743,3.517119742383262,2.57116492795595,3.3188927194659406,3.660724962373414,3.660724962373414
2022-06-28,-2.03486731494949,3.4085985259857168,4.100597415707403,3.1910291016676497,3.989469008810448,4.174775856193207,4.174775856193207
2022-06-29,-0.07119988201726,2.9853400393110614,3.6566745789242785,2.733717800571444,3.4773901395345224,3.7912980197781985,3.7912980197781985
2022-06-30,-0.8797866246367599,3.1171084181591526,3.7981311182790494,2.984105325125915,3.7586817992186297,3.832138777262967,3.832138777262967
2022-07-01,1.0498511296639101,2.7232613416953817,3.3720834847615997,2.5069749283632587,3.2080819552068114,3.475547517615462,3.475547517615462
2022-07-05,0.15828751061934002,2.510955960472905,3.1364855262915894,2.397815379321968,3.0685451560459627,3.2197709613629426,3.2197709613629426
2022-07-06,0.35667957050661,2.33309064211998,2.9169709128056622,2.2943429352749933,2.9229499979998463,2.986057809779056,2.986057809779056
2022-07-07,1.48537231809303,2.0472620389660294,2.5902249999082363,1.9306875207035894,2.4775168660843154,2.701562558689885,2.701562558689885
2022-07-08,-0.08306163961273,1.8139910750909212,2.310778464843211,1.7021239021133165,2.1805430243304524,2.4445995544444923,2.4445995544444923
2022-07-11,-1.15944176605255,1.9605493489798078,2.428113471302923,1.9311936011122741,2.407597054855211,2.4764151346195726,2.4764151346195726
2022-07-12,-0.9286868497493699,1.738378286279198,2.1698976320656715,1.6879211437832915,2.114772866976942,2.245583577885886,2.245583577885886
2022-07-13,-0.44668641118166,1.8458856221788655,2.2788249540444703,1.8762883124567697,2.31662835321445,2.28539652169474,2.28539652169474
2022-07-14,-0.30031388127643,1.8315051121156303,2.254715928928988,1.93053227963896,2.370371651886291,2.2164650647806483,2.2164650647806483
2022-07-15,1.90192316586336,1.6819384482493862,2.0799224986885383,1.8038494107506797,2.2199857204120153,2.043052660582469,2.043052660582469
2022-07-18,-0.8398742485835899,1.53227119104903,1.9017015281060914,1.6546796049968089,2.042170525538547,1.8753873850774616,1.8753873850774616
2022-07-19,2.72535176437308,1.997997392291387,2.3821180112784304,2.0728277122936434,2.496420671373395,2.3764944405578494,2.3764944405578494
2022-07-20,0.58784939410571,1.9183165725251163,2.30391977670933,2.0483299645676585,2.4786530123789676,2.2659426778079053,2.2659426778079053
2022-07-21,0.9813066689504599,2.711252914217521,3.163991828714703,2.7148659582716497,3.240487593715538,3.2375154165498667,3.2375154165498667
2022-07-22,-0.93762872938138,2.4026089527862355,2.84744580405812,2.387750764489626,2.8957804856372067,2.9445574808052033,2.9445574808052033
2022-07-25,0.13143029733057998,2.2250172366200354,2.6594666584768563,2.26440527204168,2.7616665761724883,2.7303748719377294,2.7303748719377294
2022-07-26,-1.16103425992633,2.12710893661641,2.5640327861526977,2.231190467638588,2.7320805344754326,2.5909974098267776,2.5909974098267776
2022-07-27,2.5820048778629,1.8772600881872152,2.2929731813656016,1.874367681608724,2.3184823182607976,2.35540744402851,2.35540744402851
2022-07-28,1.2060319791912801,1.9452966819883308,2.366306516078409,2.017190904292192,2.473915139504302,2.371636364448726,2.371636364448726
2022-07-29,1.41077757817535,2.6317666337958565,3.096808811531896,2.624338732523731,3.154250561415537,3.1531413230058343,3.1531413230058343
2022-08-01,-0.28270765449167,2.469762750332179,2.929479698998263,2.521130065412908,3.053437235071535,2.9540840606209313,2.9540840606209313
2022-08-02,-0.66846883788709,2.4087963186135606,2.863129818210149,2.5137818772013993,3.0545234722344534,2.847630503373644,2.847630503373644
2022-08-03,1.5517456270090701,2.137259482325207,2.577601013024601,2.206598109846783,2.7171739743298517,2.590681645355822,2.590681645355822
2022-08-04,-0.07776424495836999,1.9833768935410063,2.41496400130236,2.0960685929050005,2.593688627680147,2.41560117373679,2.41560117373679
2022-08-05,-0.16270690189191,2.1045126844137947,2.526869785951627,2.246144619985024,2.753483125401404,2.4918462723489543,2.4918462723489543
2022-08-08,-0.12383171221209001,1.864329510580592,2.2688962516066935,1.938066039222501,2.4045359918319176,2.269073269248119,2.269073269248119
2022-08-09,-0.42577442359264,1.6696598575756072,2.053669246478248,1.7241751637245002,2.154876075432886,2.077512822633262,2.077512822633262
2022-08-10,2.10671584604074,1.504130377487163,1.8632359014864845,1.5408031496648722,1.9313657661049084,1.9046459979914105,1.9046459979914105
2022-08-11,-0.07057229222018001,1.4181711099331433,1.755598601724714,1.4921417343643537,1.8593389969654752,1.7799153903895075,1.7799153903895075
2022-08-12,1.7174046951492599,2.0508575835042078,2.4247080844612316,2.05928903073106,2.4755891386422277,2.4904418476856582,2.4904418476856582
2022-08-15,0.39616840562330996,1.8217284548120207,2.1818730486324123,1.7909640105245574,2.176217096605215,2.2684648658960564,2.2684648658960564
2022-08-16,0.18739228259478,2.068431380475392,2.4443774687028563,2.087185109331344,2.506007677657649,2.4771700772563614,2.4771700772563614
2022-08-17,-0.7264114867647999,1.8458634084681078,2.205353897829183,1.8418908273769965,2.2289627123413447,2.260888870667256,2.260888870667256
2022-08-18,0.22669896063847,1.6464420999768656,1.9857451481246275,1.5854279571506324,1.9304003974880493,2.066659893617636,2.066659893617636
2022-08-19,-1.29839287130388,1.6170779617976379,1.9554169614524481,1.6394052141449336,1.9868611205839941,1.9922853567565517,1.9922853567565517
2022-08-22,-2.16323664664945,1.456262392220437,1.7679816648084017,1.4357999394135474,1.742326772791774,1.8244207834177435,1.8244207834177435
2022-08-23,-0.22403704344373998,1.7214664222840157,2.0678796525296224,1.7521171276260774,2.097242691165,2.0831963042305963,2.0831963042305963
2022-08-24,0.29119166987240996,2.365886935354321,2.808191030644254,2.360624497284481,2.8102106799524202,2.879773028485204,2.879773028485204
2022-08-25,1.3993241836107,2.096760579743312,2.5280155356624276,2.0712815256560537,2.502723371280375,2.61740217233593,2.61740217233593
2022-08-26,-3.42685763170395,1.862493492070055,2.271899686521734,1.8001520949988183,2.1920521943281677,2.3803718226871324,2.3803718226871324
2022-08-29,-0.66886751973248,1.9524621689780144,2.355691756212863,1.968756437722641,2.37772964525456,2.4013402986902066,2.4013402986902066
2022-08-30,-1.1089416492117,3.311385771732542,3.905397865558536,3.1571709240345314,3.7697338089829096,4.171011977104379,4.171011977104379
2022-08-31,-0.7847738208153,2.9454022992811004,3.5413934798609255,2.8171548271232547,3.439805609562413,3.785461648219263,3.785461648219263
2022-09-01,0.29917522671948,2.745806415259204,3.345521320017198,2.7069874119021535,3.3450379033089352,3.529191928781145,3.529191928781145
2022-09-02,-1.07945525707243,2.5036428359468887,3.0914330866932898,2.5143751668575454,3.144288859826447,3.2433293229784965,3.2433293229784965
2022-09-06,-0.41034646908951,2.2053425448641075,2.760816071151341,2.1505450581731123,2.7140133943970794,2.9279263952305588,2.9279263952305588
2022-09-07,1.81748486661698,2.158412657089963,2.7016327971657907,2.196131229588816,2.7594953360589747,2.804792654275483,2.804792654275483
2022-09-08,0.6588966880442401,1.9499651892442538,2.4620882803099917,2.0075165076632246,2.5311659766089636,2.556323530469982,2.556323530469982
2022-09-09,1.5156014981211001,2.205083831443804,2.70855160792181,2.2837344080548148,2.83599277742185,2.752558574450277,2.752558574450277
2022-09-12,1.0528651483995601,2.000108363939411,2.4714269624912624,2.0864863763727235,2.595071610101627,2.5160181587170913,2.5160181587170913
2022-09-13,-4.4199163031974,2.0989963268716467,2.559067664606974,2.2245603772280385,2.741154154826447,2.5626835278317293,2.5626835278317293
2022-09-14,0.33812890788447,2.0091751838132574,2.4467647537549415,2.170121007504242,2.671143481885618,2.434391484203728,2.434391484203728
2022-09-15,-1.13822721681495,3.9378872274755503,4.717344894905385,3.689239179121568,4.5619193928743185,5.025284736689743,5.025284736689743
2022-09-16,-0.72080497756631,3.4407890472483227,4.183991814061656,3.088102157489824,3.860489598892882,4.46948242257915,4.46948242257915
2022-09-19,0.68336977247057,3.1710735564720753,3.8925427122675775,2.933284494585846,3.6878152811027096,4.1142942001846885,4.1142942001846885
2022-09-20,-1.13361147366004,2.878666543940077,3.5554735848977197,2.694329763090679,3.3995238670105614,3.734072381530905,3.734072381530905
2022-09-21,-1.72646740985063,2.6062092142286732,3.2193069151957863,2.4425502810524087,3.060185838966188,3.366801882915958,3.366801882915958
2022-09-22,-0.8463293830453901,2.502799701378037,3.0943551492075967,2.437274904781495,3.045962487474384,3.1990325383665077,3.1990325383665077
2022-09-23,-1.7382828767330698,2.617446833371285,3.22370304253878,2.6268539308448817,3.27192804311281,3.2908021659568427,3.2908021659568427
2022-09-26,-1.03943608902805,2.437038438739372,3.012522703473038,2.4911139057870337,3.102620021181679,3.0567994921171233,3.0567994921171233
2022-09-27,-0.21226109548247,2.575978849798515,3.1610299492953375,2.672577807486449,3.309796426878013,3.1742197811463924,3.1742197811463924
2022-09-28,1.9481144181152301,2.444890646014412,3.0143892866017494,2.581301545017164,3.207686974376801,3.0112443882344744,3.0112443882344744
2022-09-29,-2.13527948230975,2.1816630933840275,2.7179091231499717,2.259657597232878,2.8277130255597185,2.723562808552642,2.723562808552642
2022-09-30,-1.5181351546209298,2.4165762604945824,2.923583329677615,2.510830103940968,3.071073346887775,2.911956497103882,2.911956497103882
2022-10-03,2.55545775309301,2.756824226607976,3.293924366177268,2.837804641368075,3.442434435103202,3.2802933482837586,3.2802933482837586
2022-10-04,3.01253414167998,2.742311875526575,3.283971837958939,2.8676877897787545,3.4928784678790232,3.2737469983943157,3.2737469983943157
2022-10-05,-0.20199875589380997,3.1020824542997554,3.647783272012177,3.1982146929941737,3.861114791620964,3.655748148860441,3.655748148860441
2022-10-06,-1.02979229113952,3.572826250066179,4.148333044155444,3.6110939198344094,4.336946414730577,4.165928720115105,4.165928720115105
2022-10-07,-2.8403196531478,3.140469406410051,3.708651086462413,3.055862349358857,3.733169282954099,3.7268305262489707,3.7268305262489707
2022-10-10,-0.75206731336527,2.8981351949880563,3.471363941820544,2.8737212081622405,3.5496728828222603,3.4876679271167967,3.4876679271167967
2022-10-11,-0.65405184123237,3.4420005142757444,4.063019531187926,3.3801864209523518,4.126308089096043,4.086027404397605,4.086027404397605
2022-10-12,-0.32961996501662,3.0897643718578682,3.710053861742963,3.0378932421725717,3.764108767440422,3.733978900913395,3.733978900913395
2022-10-13,2.56342593076311,2.777751803606037,3.3774700920614746,2.738261252622425,3.417715180875499,3.3921055740617123,3.3921055740617123
2022-10-14,-2.39471207445284,2.4608868497329626,3.0380164665890925,2.4022634174114925,3.0257181338522163,3.0472065485176616,3.0472065485176616
2022-10-17,2.61355245575618,2.9270692429108034,3.4761591804963023,2.8679245684687302,3.4957831706588376,3.4869013597844067,3.4869013597844067
2022-10-18,1.13627682070874,3.248868946211356,3.8191627308770912,3.2109851385229837,3.890068106778294,3.8342360154308124,3.8342360154308124
2022-10-19,-0.66944552396843,3.4867976638628377,4.058957144328128,3.474790990543127,4.184461588408249,4.0734726615634305,4.0734726615634305
