date,r_log_BRVM,VaRGARCH_N,VaReGARCH_N,VaReGARCH_S,VaRgGARCH_N,VaRgGARCH_S,VaRaGARCH_N,VaRaGARCH_S
2022-11-14,-1.2109492782798,1.1860006015249507,1.2077586835356973,1.5353541818262468,1.05002847469288,1.4267378826786052,1.5070171495529463,1.5070171495529463
2022-11-16,-0.01555411539103,1.0800625784936042,1.0974224145137603,1.4127562314207813,0.9987335597602203,1.3135647766523424,1.3733237002006546,1.3733237002006546
2022-11-17,0.46041311512179,1.2995602534190533,1.317567713304111,1.647782717720782,1.107058888443708,1.538280157798119,1.6388855704345902,1.6388855704345902
2022-11-18,-0.09811263083385001,1.1471108974241933,1.1229504486096036,1.4462331726699067,1.0234392737306393,1.3788478539155875,1.457194619801422,1.457194619801422
2022-11-21,0.41760172048577,1.094266209897046,1.1115311701475574,1.4274367510272061,1.0368818572502012,1.3403340263537495,1.390682806483805,1.390682806483805
2022-11-22,-0.10809977116297001,1.0135105416179122,1.0067832368929648,1.3038601263639504,0.9805776150418174,1.2437792112476806,1.2805562389037006,1.2805562389037006
2022-11-23,-0.09275004529492,1.0026093845897779,1.022792376770401,1.3036730340981428,0.9988609302013844,1.2342033583403935,1.2540993093646506,1.2540993093646506
2022-11-24,-0.14961181112488,0.954340679059599,0.9475433180794133,1.2070018333956811,0.9545937473407,1.1662672722241612,1.1806419059974174,1.1806419059974174
2022-11-25,0.39675435273632,0.9241168299900844,0.8916625474122762,1.1325839652811152,0.9249237951558434,1.1244695474897781,1.135197912590329,1.135197912590329
2022-11-28,-0.21621630044953,0.9092399535112018,0.8679161717622178,1.0894283225246524,0.9070812034304423,1.0950720562414666,1.1048271972071553,1.1048271972071553
2022-11-29,-0.37174764001323995,0.9366764346895219,0.9242354029449391,1.134490698098312,0.947015467635535,1.130400471852027,1.1325812392651637,1.1325812392651637
2022-11-30,-0.3627510844165,0.9216972244896467,0.9079975991119593,1.113107322436215,0.9227820391195676,1.1062974605849396,1.113441878524124,1.113441878524124
2022-12-01,-0.52572798911106,0.9354875703346861,0.9401184486068833,1.1476244399699886,0.9174819671136257,1.1154862729610826,1.1331219129317798,1.1331219129317798
2022-12-02,-0.72281898615576,0.9411582431381942,0.9587692705157739,1.1712617583990137,0.912287896502302,1.119110260509217,1.1429604629306482,1.1429604629306482
2022-12-05,0.37777472914752,0.9794126156273882,1.0169203027615825,1.239765268682274,0.9250369522497163,1.1553990202085511,1.1923440644364929,1.1923440644364929
2022-12-06,0.73570027379368,1.0593893424555771,1.1151427919087595,1.3533274031441302,0.9621895321735568,1.2369516352049765,1.2951078395280486,1.2951078395280486
2022-12-07,-0.06240249812483999,1.0204692567966192,1.0816680710556716,1.3226532243970934,0.9758324397135296,1.2129301642400292,1.2472021386087637,1.2472021386087637
2022-12-08,-0.31259794132922003,1.0933705583174365,1.1650545841639586,1.4294774136782658,1.1146462818840048,1.3420637772309916,1.3424986911287276,1.3424986911287276
2022-12-09,0.90385530404801,1.0040319183038118,1.0254648522168532,1.282533179420647,1.023345694671202,1.2342763466222682,1.2348437142927167,1.2348437142927167
2022-12-12,1.5292544134450299,0.9717086067352673,0.9996223850925244,1.2509790983811462,0.9753352412634323,1.1847670225107962,1.1927486692357945,1.1927486692357945
2022-12-13,0.33047796811391,1.1274666925986803,1.1689256067204157,1.4369288793484272,1.1877237619991783,1.4105818189923174,1.3871730928488204,1.3871730928488204
2022-12-14,-0.12697769438518,1.4884274658558996,1.4755891619859072,1.7917775150172497,1.646775433497473,1.9251691880987436,1.843833397045715,1.843833397045715
2022-12-15,1.3328145600599002,1.28525543462029,1.2918479391601203,1.6143115922995135,1.427300923489413,1.6763454626320513,1.61161562880789,1.61161562880789
2022-12-16,0.07519739670048,1.131246758255885,1.1266271936582624,1.4456452189875761,1.2512800654305776,1.4808041481631495,1.429165428432143,1.429165428432143
