date,r_log_F,VaRGARCH_N,VaRGARCH_S,VaReGARCH_N,VaReGARCH_S,VaRgGARCH_N,VaRgGARCH_S,VaRaGARCH_N,VaRaGARCH_S
2018-06-13,0.15230362126713,1.635433814744961,1.2307539789672284,1.6981878068800893,1.8519905945348683,1.581024317879055,1.7456595516124767,1.7993858232262945,1.7993858232262945
2018-06-15,1.00947229470102,1.7494876730382702,1.2348263182426025,1.8330262786615643,1.9757963696732306,1.731437456832751,1.8900498735868965,1.9078756147074536,1.9078756147074536
2018-06-18,-0.33955890011383,1.6380890636521936,1.2287246480714726,1.6443012336155445,1.8209267127616244,1.6333673313956805,1.8049210321085496,1.8091010951246471,1.8091010951246471
2018-06-19,1.18967028308019,1.6976670408194519,1.1611378257431177,1.7379895364306925,1.9017691028052601,1.710009011764605,1.876759634351657,1.8629856924170862,1.8629856924170862
2018-06-20,-0.85011138296635,1.6157571010514398,1.1176836487821202,1.6387079654765764,1.811497804744052,1.627839279320857,1.8016305167207105,1.787559292810832,1.787559292810832
2018-06-21,-1.76054195737911,1.7361181448195244,1.2722724011923854,1.7882260164100372,1.940606469651262,1.763978734152074,1.928774775374662,1.8965293563130496,1.8965293563130496
2018-06-22,1.53429751698215,1.73279609672037,1.2174438858001737,1.8195763681360426,1.967605062403065,1.7306872559511377,1.8943112283982544,1.8934242485788224,1.8934242485788224
2018-06-25,-0.69449107976733,2.034749820186399,1.1575695782824003,2.1262913741384066,2.2285172418662986,1.9173155709146816,2.046107914885099,2.1650169406388953,2.1650169406388953
2018-06-26,-0.22833956388232002,2.1335926049120753,1.1368299030985607,2.253380004273033,2.365011138842721,2.0940888213294313,2.2283293625147946,2.272474047247878,2.272474047247878
2018-06-27,0.36762417012924997,1.9906351766052068,1.2302431329027854,2.1218201053475814,2.2619651105747,1.963363298436383,2.1108561708159495,2.1462834858448674,2.1462834858448674
2018-06-28,0.9946572403703801,1.8298428538023344,1.1633717024071597,1.9037469549841513,2.0789495355906804,1.8251938211190122,1.9905681757377494,2.0031201969514054,2.0031201969514054
2018-06-29,0.7986066901054399,1.7174721797101615,1.352877851941535,1.7581528482552624,1.9565306774728817,1.72608829373664,1.903129179595747,1.9018386866886223,1.9018386866886223
2018-07-02,-1.73001682192259,1.7463388273690763,1.2565612004230822,1.818244316600642,2.003175698828707,1.7707672267920416,1.9432726304385939,1.9258091849450771,1.9258091849450771
2018-07-03,1.0065510245198301,1.7197376015467867,1.2891923375285192,1.8068390002068597,1.9947106387415896,1.754472763408718,1.9300940445414303,1.9020831081673615,1.9020831081673615
2018-07-04,-0.3888371158171,1.9929920926035574,1.2627938487689236,2.092189422689784,2.227643224825502,1.908706551132052,2.050242535354234,2.1414388447652937,2.1414388447652937
2018-07-05,-0.75691038799538,1.946408332067533,1.2015209203169626,2.0697293155455245,2.2174222723808814,1.9102287718471638,2.055779976561015,2.106966873035083,2.106966873035083
2018-07-06,-0.4823568631406,1.8144050762272745,1.2386831249397123,1.9098969537029897,2.07556020815216,1.794292223440712,1.9481419392628485,1.9821357745331507,1.9821357745331507
2018-07-09,-0.80485902387236,1.765906782169619,1.2856696456655636,1.881283548820266,2.047017287289937,1.7384908770564562,1.8936296605485325,1.9330750721284895,1.9330750721284895
2018-07-10,0.43517283573973004,1.6838759086861463,1.4221200300372079,1.7861442051284446,1.9598940714101247,1.6615642630775658,1.8212106917885285,1.8515008524624512,1.8515008524624512
2018-07-11,0.28057664115028996,1.6797120474502845,1.4447743011793877,1.7995236701128958,1.9693277734534487,1.641564506469583,1.8015292780131782,1.8498496859217457,1.8498496859217457
2018-07-12,-0.19121683434869,1.6114256452895916,1.3300614600331984,1.6994522028561585,1.8818741135597596,1.5906960758133244,1.7544986729728955,1.7815880097954448,1.7815880097954448
2018-07-13,-0.10213201449504,1.5438144756773193,1.2951611333991975,1.5825545649673969,1.7802260704492803,1.5314446659921033,1.7031000685286413,1.7195772381965129,1.7195772381965129
2018-07-16,0.8014800234591699,1.4858736430740536,1.2392174017265087,1.4769026791768463,1.6799817440699294,1.4769951000305812,1.6549243869840025,1.6653835590583812,1.6653835590583812
2018-07-17,0.34153470679062997,1.4360658084616134,1.235638406352524,1.3685692137882624,1.5739623211624731,1.4287569347078677,1.6102977709987827,1.6159638840679014,1.6159638840679014
2018-07-18,-0.012628654433639998,1.4939786740217613,1.1672327708223922,1.4561216149570486,1.639657275703536,1.495842632841037,1.6667494753565784,1.6624511146633378,1.6624511146633378
2018-07-19,-0.1390205595149,1.4549360561787479,1.159163048205808,1.3978570893725548,1.5823150206483299,1.4577744508904935,1.6300025649408438,1.6218109872867683,1.6218109872867683
2018-07-20,-0.48174535359435994,1.4071361862549134,1.2060343151205641,1.2802004319443778,1.4718299995870612,1.4093258621920388,1.5878233709866474,1.5743892983381498,1.5743892983381498
2018-07-23,-0.43301137448621,1.3726206624926596,1.1484050071164673,1.215396726829302,1.4039221200777887,1.3719902082575057,1.5523165191611625,1.5365227543415967,1.5365227543415967
2018-07-24,0.40759195391214004,1.3829558647469675,1.1292562659964782,1.2562285637545143,1.430239292489018,1.3670033079241364,1.5444494712387418,1.5474190120121851,1.5474190120121851
2018-07-25,-0.24180730840434,1.3802021786588676,1.1010894757563008,1.2713026028137624,1.432272859066904,1.3562987118141474,1.5293495619245259,1.5386982919893069,1.5386982919893069
2018-07-26,0.6350840601395801,1.3722154802565625,1.0929040627465854,1.263852710281771,1.427125857286686,1.3534086598165953,1.5288045429628296,1.531292964670463,1.531292964670463
2018-07-27,0.88239574178395,1.3462849749831782,1.1994851230266796,1.222270524425094,1.3800703696799077,1.3269767327686124,1.5008157683504926,1.497963368289434,1.497963368289434
