date,r_log_F,VaRGARCH_N,VaRGARCH_S,VaReGARCH_N,VaReGARCH_S,VaRgGARCH_N,VaRgGARCH_S,VaRaGARCH_N,VaRaGARCH_S
2022-03-15,-0.1417069480289473,1.962459756647619,2.1787868407632716,2.0299186491993275,2.256400048231323,1.9750581138201067,2.1943908626851285,1.9682972841055828,2.1863069340162884
2022-03-16,-0.6077473933496349,1.93792722081445,2.1506649747874413,2.017073126433854,2.2414919436045317,1.9476240196303594,2.1625001778131887,1.943840799387752,2.1586433021569884
2022-03-17,0.4916557969511526,1.8900675195307133,2.1016668735985577,1.9526294976991774,2.1718565156455196,1.898334659984022,2.111487919333538,1.8938001825647568,2.1060684933676135
2022-03-18,0.4250119090043615,1.8709460929495503,2.082768307609453,1.9462140883339403,2.167157590902973,1.8767044948356537,2.089720158628733,1.8763084404540893,2.0894240227894705
2022-03-21,0.9083411779421544,1.8424328987209995,2.0553588087897916,1.9257317929631714,2.1483881931228885,1.8485168119490933,2.0627538367049123,1.8482764712302437,2.0624386952357043
2022-03-22,0.8496658814060898,1.809831231534214,2.0240341954911605,1.8985945826766382,2.1228505356088054,1.8159352682213052,2.0315010157329265,1.8152075207021763,2.0303224851694464
2022-03-23,0.5792008133736408,1.8313032929341964,2.0440086138333795,1.9329922190673343,2.1586776796274756,1.8410390328380242,2.0564130833693435,1.8386464412838959,2.053538293711393
2022-03-24,0.2382595647151072,1.8422283888084512,2.0527612614366237,1.9569355644194169,2.183289099995448,1.854653258384993,2.068926623963822,1.8510615568964772,2.0649848316718815
2022-03-25,1.0094172568009323,1.8226311096383419,2.0331978695570028,1.9467958222081927,2.174295543160982,1.835336698706212,2.0497979046468933,1.8313626100821814,2.045340118302588
2022-03-28,-0.3726712387696385,1.7790513948085596,1.9901029468131688,1.8947477592675184,2.1210169715290856,1.7905951561093794,2.005291309755469,1.7844596979738725,1.998019430455248
2022-03-29,-0.6617992562933754,1.8181499139464732,2.029036295773299,1.9412803895313138,2.1696088485447027,1.8338513419566524,2.0498327448447595,1.825615361111679,2.040122502024017
2022-03-30,0.9600472715832226,1.7847278576740633,1.9930787453751133,1.9077225691053814,2.132567886401236,1.797803215586464,2.010324963464984,1.7905062269470415,2.0018211545952216
2022-03-31,-1.8914574034003853,1.777755540116202,1.9834232999357586,1.9105029864012886,2.134430564240644,1.7874105846404915,1.9962797002008283,1.7838639268160659,1.9931698025151117
2022-04-01,0.3408448670001859,1.8081194634020021,2.018465147544403,1.9486198451982968,2.180034490017294,1.8218504805474838,2.0368790811071653,1.81659723458368,2.032168909342608
2022-04-04,-0.492705184719196,2.0285083200454737,2.261746989905992,2.1032269369599472,2.3532585511045703,2.0277224632955075,2.2598285656560075,2.038088358883302,2.275599722569867
2022-04-05,0.4422828970002267,1.982671366143469,2.2107961367045323,2.0564846655002826,2.29995387089267,1.9821419341564723,2.2093554799068684,1.9907447634082904,2.2220942276556888
2022-04-06,0.1511906549812579,1.951322489661875,2.1806711461121813,2.031767955165324,2.276426911086427,1.9490658182949672,2.176804944543477,1.959955052761921,2.192519235102179
2022-04-07,-0.1133715558856682,1.9155881209223011,2.139667677705751,2.0011949884817053,2.2405326269124215,1.9140899824814523,2.137063777967496,1.9240523314261855,2.1510929728112447
2022-04-08,-0.1766116265803911,1.8705006998024782,2.0959612319713883,1.939497211516993,2.1768890116919852,1.8679671580716581,2.092136025729746,1.8755819928957527,2.1027852344363436
2022-04-11,-0.2148771603496189,1.8247914451481833,2.050298685112631,1.8737657403498642,2.1064589014928674,1.8214122969927027,2.0452404033655065,1.8265793257261167,2.0520440819287735
2022-04-12,-0.0632871358380508,1.7834870384666783,2.0038041620548768,1.821283953212421,2.0456997778485424,1.779510109822409,1.9981563030348013,1.7831244964411619,2.002294806424691
2022-04-13,-0.0379915156852326,1.7448725967989893,1.9629179011780484,1.7745211450186265,1.994404430554157,1.7401033134170985,1.956159904402807,1.7427180548909866,1.9587696011045543
2022-04-14,0.3792672055738755,1.7038657098525287,1.9202896190021932,1.710953928379321,1.9241940803455426,1.6983518271017877,1.9126820260216186,1.6984389177279062,1.911190690667136
2022-04-15,1.0668441316923565,1.665571823724911,1.8764123749142383,1.6502488296463107,1.853160525525102,1.6595255665005375,1.8679670976830784,1.6568787738163844,1.862264904499878
2022-04-19,0.0374461715665633,1.63901116764372,1.8501026841463761,1.629525064258239,1.833092277187554,1.633324302572897,1.8422293527410778,1.6304378468692573,1.8358828749684364
2022-04-20,-0.8144898106362986,1.7021364517944668,1.915944104458259,1.7054660620459068,1.9188180584486259,1.70527899643501,1.920362001504202,1.6982469958583664,1.9096711744433463
2022-04-21,0.4644456977405232,1.663754116439438,1.8720731752788338,1.6459392979597811,1.8500453252879163,1.665942817838867,1.8751927035791742,1.6568471034718757,1.861230548857104
2022-04-22,-0.5021981678296301,1.681841103782019,1.8888612536429052,1.6814431601171935,1.889201253562037,1.6803221577225496,1.8867985411288482,1.6789653502477095,1.8840330685004099
2022-04-25,0.414495349453565,1.6616274087681941,1.8640574384830824,1.6722448550163205,1.8775919148674909,1.6609477937930253,1.8632391781819686,1.6599261776980667,1.861057408226883
2022-04-26,-1.770405370577519,1.6452425405819269,1.8459765100488446,1.6666951183578465,1.872153314004786,1.6428092294446197,1.84277538741633,1.6448527261628971,1.844886787484725
2022-04-27,0.4455484424890475,1.623100486077845,1.8225000206142283,1.6522711207096439,1.8573990989967444,1.6211541327065586,1.820018838247141,1.623186119844599,1.822094515167071
2022-04-29,0.2156950655452825,1.8315789865724288,2.0551375218565235,1.8082355692641559,2.0373061521475035,1.817246980299909,2.035415470786832,1.8256081495524392,2.0469397259608826
2022-05-03,-1.2241927941265538,1.8038567660913312,2.025358556959006,1.791386233312777,2.0196343489485424,1.7905419538916678,2.007080814874126,1.7988748430374304,2.0185047234538738
2022-05-04,0.7159324877799648,1.7663721126006178,1.9860321777319394,1.749757440918344,1.9746867503983854,1.7528648670890261,1.967640904230149,1.7604638070901388,1.9773669101358036
2022-05-05,-0.587710903345224,1.8345872469821578,2.058264400217206,1.825478113418986,2.058373048142881,1.816293659727687,2.0333134322017674,1.8318576139270446,2.0543945892600117
2022-05-06,1.6142708340317773,1.8293260719190563,2.0496819024192785,1.8382494746812126,2.0709503842059434,1.8144115410746808,2.0295925497957423,1.8285467511211955,2.049096314488861
2022-05-09,-1.44782818629892,1.8114086407046956,2.0272715297915918,1.8340531940723341,2.0641855416410775,1.7946848794837247,2.005162258597222,1.8116463350281653,2.0284939789426293
2022-05-10,-1.3263989452157332,1.955555980885333,2.1841867462078524,1.9551935997723235,2.200045235244669,1.9573800286508498,2.185815182407768,1.9550536243222374,2.1846010544394185
2022-05-11,0.6203173160678482,2.0484809493487894,2.2913154029641847,2.048437812096266,2.309616325559554,2.0421784504799967,2.282246919639105,2.0492407146937266,2.2943733404262083
2022-05-12,0.6804930926725434,2.113715840153447,2.3626509187583267,2.122971159862991,2.394397954987081,2.1017295279461634,2.345827053675173,2.116361785588081,2.3694332165390817
2022-05-13,-0.281906901201606,2.084510139592327,2.325321162586451,2.1093236936560564,2.373837484356878,2.0741772439379367,2.3106941623874393,2.0877785394195993,2.3331743887850793
2022-05-16,-0.9411530824739116,2.060667514727394,2.298106198779414,2.101826189159382,2.3641378783359954,2.052485356235023,2.2866749875147407,2.0644569499257392,2.3070122360523766
2022-05-17,-0.5194816877104023,2.020497503613769,2.242412980643115,2.0553207620132037,2.2993475943191837,2.010394057417914,2.2286107504884294,2.02143321784011,2.246297532261614
2022-05-18,0.2211095392599554,2.027894037700379,2.2486277850599063,2.080819189878857,2.326212108945304,2.01373015219797,2.2297099082107072,2.029342611181259,2.2542917801437508
2022-05-19,-0.3383657575021159,1.9943229488857512,2.215605720308885,2.0570591805472227,2.3032186821809164,1.9782796356241077,2.1943015997179955,1.9953540483247736,2.2207196841579484
2022-05-20,0.3903205579953877,1.9483208935580918,2.17165011865486,2.0030392896073836,2.2487351124934922,1.9314017271283883,2.149325410368542,1.9483040281402282,2.1742110298409036
2022-05-23,-0.7559994296365978,1.9060312949020528,2.121783081453208,1.9598839313365157,2.1954434234716107,1.8881729632317423,2.098347503577444,1.906160192253593,2.124167263188491
2022-05-24,-0.7881296541948671,1.869749546903385,2.07927950146154,1.9275057669932356,2.156172782652774,1.852684026658214,2.0568332988839115,1.8699120986068178,2.0813682053268687
2022-05-25,-0.1187570239195384,1.8649968559864907,2.070505692653706,1.9374895323973247,2.1641313485318165,1.8454394209017009,2.0450573336738107,1.8652744175304623,2.0736861760373175
2022-05-27,1.2334495703795227,1.8638578950335056,2.0672222059869316,1.9506710991741734,2.1771785717229433,1.8420122471480054,2.0388057037018075,1.8641227829698264,2.071327503538871
2022-05-30,0.5851391768463866,1.8193753768320966,2.0222364221489415,1.8890476333293913,2.111112814797016,1.795208921559799,1.990885758220048,1.8182243281186579,2.0236267071269407
2022-05-31,1.2369697728676037,1.892834366651373,2.099280310093736,1.9624706940440024,2.190435286328276,1.8848712236585943,2.0886376138373564,1.8925861113627707,2.1026309029511543
2022-06-01,0.0256081947622106,1.8710643294527018,2.073054118845123,1.9524026675161121,2.176819301939026,1.8651984784855618,2.0651327114533635,1.87069159783763,2.0764986994004544
2022-06-02,-0.5391540659876517,1.9409128902299653,2.151377724565679,2.0249907635764117,2.2609437338445315,1.9480315138107442,2.15952893765445,1.9414177690908265,2.157199458120606
2022-06-03,-0.7104596182247656,1.8910872704962283,2.0992967342647715,1.9482944678368117,2.1758899005014096,1.8964297783545434,2.105071945268983,1.890849667932074,2.102393948151842
2022-06-07,0.0777504250648804,1.8653664601293596,2.0732937704109515,1.9333432343336021,2.161749616302478,1.867806910646372,2.075556972605412,1.86479574724431,2.0764924027577996
2022-06-08,-0.0647878221560643,1.8559436318170783,2.058786896769388,1.9374338937416604,2.1622090606847695,1.854545236772372,2.056236696890292,1.855819922581443,2.063281136195906
2022-06-09,-0.9768882636695052,1.8112154076757894,2.01128467629064,1.872158268588679,2.0896403985492906,1.8087110533139261,2.0074255879347946,1.810534727680789,2.013513458104873
